CpG,early_dbeta,later_dbeta,dbate_dif
cg01835308,0.028579875,0.064949463,-0.036369588
cg00301396,0.089548905,0.125918487,-0.036369582
cg09234582,0.279285973,0.315655459,-0.036369486
cg06572093,0.201913828,0.238282777,-0.036368949
cg12060499,0.29724,0.333606505,-0.036366505
cg07739205,0.127075431,0.16344032,-0.036364889
cg14148055,0.036760295,0.073124889,-0.036364594
cg23959605,0.135887364,0.172248674,-0.03636131
cg23427653,0.05477146,0.09113017,-0.03635871
cg03494022,0.168844103,0.20520133,-0.036357227
cg04349219,-0.235186809,-0.198831512,-0.036355297
cg07988171,0.304860451,0.341212954,-0.036352503
cg12591491,0.148190956,0.184542025,-0.036351069
cg04132379,0.068781136,0.105132109,-0.036350973
cg08726863,-0.066255539,-0.029904646,-0.036350893
cg18402987,0.049619452,0.085969675,-0.036350223
cg12363472,0.188653483,0.225002682,-0.036349199
cg01037703,0.08147321,0.117822328,-0.036349118
cg11743448,0.182807819,0.219155295,-0.036347476
cg07376535,0.222836102,0.259183092,-0.03634699
cg03870448,-0.016863298,0.019482513,-0.036345811
cg27173151,0.302253407,0.338598146,-0.036344739
cg17328880,0.095593768,0.131938326,-0.036344558
cg24484138,0.263063534,0.299406765,-0.036343231
cg02047051,0.139394494,0.175737543,-0.036343049
cg20342432,0.082437146,0.118779003,-0.036341857
cg16009407,0.13604183,0.17238074,-0.03633891
cg25313204,-0.086530804,-0.050194049,-0.036336755
cg18559739,0.388442048,0.424777147,-0.036335099
cg17797229,0.141232681,0.177564424,-0.036331743
cg12539917,0.006953685,0.043283944,-0.036330259
cg27522078,-0.164086843,-0.12775802,-0.036328823
cg11427855,0.116024572,0.152352124,-0.036327552
cg16355550,0.186859876,0.223186977,-0.036327101
cg22620797,0.157843716,0.194170729,-0.036327013
cg08120263,0.251957601,0.288284332,-0.036326731
cg01797488,0.132823229,0.169148907,-0.036325678
cg14976276,0.252671911,0.288997514,-0.036325603
cg02047300,0.125266563,0.161591845,-0.036325282
cg01535453,0.025391385,0.061714583,-0.036323198
cg01480180,0.350096516,0.386416821,-0.036320305
cg05710997,0.085339647,0.121659039,-0.036319392
cg09233659,-0.045525066,-0.009207199,-0.036317867
cg16552881,-0.020333877,0.015983893,-0.03631777
cg24362661,0.03441289,0.070730294,-0.036317404
cg01328892,0.195928403,0.232244755,-0.036316352
cg23495581,0.044508636,0.080821404,-0.036312768
cg13558328,0.103119608,0.139432366,-0.036312758
cg21824343,0.227484475,0.263796716,-0.036312241
cg08902977,0.246582442,0.282894466,-0.036312024
cg18578096,0.085528543,0.121838273,-0.03630973
cg03171770,0.358274631,0.3945836,-0.036308969
cg23727072,0.228306441,0.264614778,-0.036308337
cg03065308,-0.001310446,0.034995557,-0.036306003
cg26106948,0.25268468,0.288989277,-0.036304597
cg10002860,0.16484228,0.201145805,-0.036303525
cg08081485,-0.088289356,-0.05198696,-0.036302396
cg16890563,0.230625619,0.266926098,-0.036300479
cg04019522,0.215796853,0.252096507,-0.036299654
cg10418997,0.029673637,0.065972366,-0.036298729
cg21699044,0.249152013,0.285450666,-0.036298653
cg20697926,0.041975296,0.078272753,-0.036297457
cg01889237,0.215258755,0.251555765,-0.03629701
cg05137443,-0.077477572,-0.04118369,-0.036293882
cg25534294,0.038027248,0.074320088,-0.03629284
cg06306791,-0.016341957,0.01994846,-0.036290417
cg08957127,0.106868167,0.143154499,-0.036286332
cg25521254,0.238427055,0.274709785,-0.03628273
cg01052699,0.247670328,0.283952503,-0.036282175
cg10895452,0.079082295,0.115364019,-0.036281724
cg26740318,0.006760282,0.043041,-0.036280718
cg11034911,0.089014092,0.125294581,-0.036280489
cg14051264,-0.045601339,-0.00932098,-0.036280359
cg03832440,0.147384317,0.183664286,-0.036279969
cg15187040,0.002184371,0.038463843,-0.036279472
cg16648632,0.147270296,0.183548767,-0.036278471
cg15773794,0.256227419,0.292505872,-0.036278453
cg00375819,0.047392139,0.083663354,-0.036271215
cg06757585,0.298493308,0.334762509,-0.036269201
cg07516956,0.183179785,0.21944686,-0.036267075
cg24687652,0.158093788,0.194359981,-0.036266193
cg02911957,0.016485192,0.052751352,-0.03626616
cg00397179,0.030404964,0.066670479,-0.036265515
cg09100014,-0.240433583,-0.204169653,-0.03626393
cg11299104,-0.048413943,-0.012150587,-0.036263356
cg04002235,0.207342565,0.243605847,-0.036263282
cg17262810,0.128551465,0.164814407,-0.036262942
cg12626956,0.240303188,0.276565116,-0.036261928
cg15504461,0.185146295,0.221408067,-0.036261772
cg25856383,0.184988643,0.221250146,-0.036261503
cg00880452,0.292088387,0.328349102,-0.036260715
cg21625570,0.152194459,0.188453905,-0.036259446
cg02689640,0.047310561,0.083566985,-0.036256424
cg03699385,0.062826121,0.099081751,-0.03625563
cg06706170,-0.143336564,-0.10708245,-0.036254114
cg07400877,0.453351321,0.489604354,-0.036253033
cg15188182,0.110269894,0.146522675,-0.036252781
cg11231958,0.334830804,0.371083379,-0.036252575
cg06484415,0.043726601,0.079975773,-0.036249172
cg14511698,0.163956253,0.200204322,-0.036248069
cg01281911,0.288076096,0.324321158,-0.036245062
cg02164741,-0.203689132,-0.167444705,-0.036244427
cg23961466,0.245180292,0.281420589,-0.036240297
cg01815671,0.178221197,0.214460995,-0.036239798
cg21737226,0.300450015,0.336689225,-0.03623921
cg21162528,-0.018838599,0.017400369,-0.036238968
cg19856273,0.339830072,0.376068559,-0.036238487
cg05593641,0.155794832,0.192030908,-0.036236076
cg01658421,0.251653263,0.2878884,-0.036235137
cg20433262,0.162871597,0.199106014,-0.036234417
cg05540913,0.108453359,0.144686949,-0.03623359
cg17783509,0.051676859,0.087908938,-0.036232079
cg14319235,0.290984626,0.327214661,-0.036230035
cg18348690,0.194053318,0.230283343,-0.036230025
cg03638479,0.083150815,0.119378019,-0.036227204
cg20800117,0.075953605,0.112178578,-0.036224973
cg15717808,0.048585731,0.084810287,-0.036224556
cg02006915,-0.028618248,0.00760347,-0.036221718
cg14786686,0.097774521,0.133994714,-0.036220193
cg17526573,0.10906159,0.14527845,-0.03621686
cg07954691,-0.090083777,-0.053867453,-0.036216324
cg24361098,0.011802446,0.048017412,-0.036214966
cg07797882,0.093420906,0.129633214,-0.036212308
cg20170533,0.279881827,0.316093367,-0.03621154
cg24292761,0.251700953,0.287911691,-0.036210738
cg23467713,0.135772596,0.171982032,-0.036209436
cg03437479,0.131722584,0.167931898,-0.036209314
cg17524651,0.09990241,0.136111623,-0.036209213
cg08431536,0.271461648,0.307669484,-0.036207836
cg27603796,0.38926338,0.425470779,-0.036207399
cg20800022,0.147557648,0.183764873,-0.036207225
cg22698489,0.305163696,0.341370263,-0.036206567
cg16903060,-0.01220075,0.024005465,-0.036206215
cg09566069,0.144741402,0.180946714,-0.036205312
cg23772226,0.179333587,0.215538246,-0.036204659
cg16783279,0.135429521,0.171632453,-0.036202932
cg02409815,0.154367895,0.190568676,-0.036200781
cg20779239,0.121514725,0.15771082,-0.036196095
cg23603194,0.094917863,0.131113094,-0.036195231
cg18259003,0.003812731,0.040004476,-0.036191745
cg12744812,0.167415785,0.203606653,-0.036190868
cg24848599,0.234795472,0.270986203,-0.036190731
cg23287547,0.26405463,0.300243782,-0.036189152
cg02331883,0.235865288,0.272054136,-0.036188848
cg18533282,0.093574181,0.12976187,-0.036187689
cg12763668,0.368435129,0.404620458,-0.036185329
cg02773086,0.27146889,0.307654136,-0.036185246
cg19109431,-0.096504936,-0.060320131,-0.036184805
cg07880109,-0.066315201,-0.030130608,-0.036184593
cg11696165,-0.228881776,-0.192698616,-0.03618316
cg17355329,0.146171062,0.182350495,-0.036179433
cg21671806,0.256231298,0.29240794,-0.036176642
cg24028809,-0.018872452,0.017304019,-0.036176471
cg02288341,0.389986839,0.426160835,-0.036173996
cg22815766,-0.032668637,0.003502745,-0.036171382
cg04977618,0.112964538,0.14913372,-0.036169182
cg02554495,0.033112164,0.069280228,-0.036168064
cg20495183,0.147474819,0.183641635,-0.036166816
cg19373874,0.074827311,0.110993453,-0.036166142
cg07364646,-0.020613653,0.015551163,-0.036164816
cg10561067,0.186475797,0.222640334,-0.036164537
cg18703066,0.006401004,0.042562952,-0.036161948
cg07117219,0.106627595,0.142788599,-0.036161004
cg04835284,0.188660114,0.22481974,-0.036159626
cg07928083,0.223473963,0.259633462,-0.036159499
cg00546005,0.224325659,0.260484338,-0.036158679
cg21875096,-0.137319728,-0.101169602,-0.036150126
cg16101493,0.092646673,0.128795279,-0.036148606
cg02291020,-0.014164422,0.021983146,-0.036147568
cg00338391,0.328822785,0.364969283,-0.036146498
cg17475200,0.019202763,0.055348328,-0.036145565
cg11638181,0.094300127,0.130445486,-0.036145359
cg13729816,0.218740535,0.254883362,-0.036142827
cg18700940,0.122681677,0.158824065,-0.036142388
cg24778383,0.028312016,0.06445416,-0.036142144
cg20593831,0.023437688,0.059576895,-0.036139207
cg01208318,-0.014281875,0.021854053,-0.036135928
cg09579869,-0.127617586,-0.091481954,-0.036135632
cg11223365,0.232182275,0.268317392,-0.036135117
cg24670552,-0.095923848,-0.059798839,-0.036125009
cg11893763,0.272559089,0.308681654,-0.036122565
cg11149163,-0.040712411,-0.004590606,-0.036121805
cg10060487,0.093839238,0.129957624,-0.036118386
cg13917968,0.074707475,0.110820777,-0.036113302
cg02061804,0.047885857,0.08399732,-0.036111463
cg01982788,0.114018082,0.150129211,-0.036111129
cg19266578,0.256567374,0.2926782,-0.036110826
cg07297322,-0.302539654,-0.266428888,-0.036110766
cg22526226,-0.039387128,-0.003277035,-0.036110093
cg04778012,0.159487796,0.195597356,-0.03610956
cg02003117,0.072385937,0.108495446,-0.036109509
cg10648543,0.103717934,0.139827276,-0.036109342
cg06289583,0.050107227,0.086215976,-0.036108749
cg15425280,0.145625276,0.18173323,-0.036107954
cg07399928,0.029449606,0.065556741,-0.036107135
cg18133966,0.024527672,0.0606348,-0.036107128
cg16540391,0.116176674,0.152282316,-0.036105642
cg12559474,-0.018835151,0.017270015,-0.036105166
cg24756698,-0.11867918,-0.082574561,-0.036104619
cg22224597,0.250819886,0.286920463,-0.036100577
cg02060689,0.177524466,0.213624039,-0.036099573
cg16978914,0.068540851,0.104639638,-0.036098787
cg10334121,0.054285173,0.090381365,-0.036096192
cg24765924,0.116017668,0.15211304,-0.036095372
cg15825731,0.118356636,0.154451688,-0.036095052
cg14007871,0.271225974,0.30732051,-0.036094536
cg09346546,0.115331997,0.151426305,-0.036094308
cg26607828,0.091213145,0.127307321,-0.036094176
cg22693055,-0.105081914,-0.06898913,-0.036092784
cg11718030,0.280357022,0.316447378,-0.036090356
cg15468668,-0.022008629,0.014080521,-0.03608915
cg20773127,0.094928928,0.131015744,-0.036086816
cg16137949,-0.022288049,0.013798526,-0.036086575
cg06848185,0.221562142,0.257646675,-0.036084533
cg01117697,0.040407586,0.076491387,-0.036083801
cg00320094,0.288452561,0.324534852,-0.036082291
cg07586008,0.223489509,0.259570971,-0.036081462
cg08048268,0.183466819,0.219548208,-0.036081389
cg06078747,0.070358841,0.106439992,-0.036081151
cg08545129,0.242811242,0.278891245,-0.036080003
cg13570982,0.196777832,0.232857617,-0.036079785
cg00577935,0.380771677,0.416851367,-0.03607969
cg03554925,0.090025454,0.1261006,-0.036075146
cg12650655,0.094889913,0.130962694,-0.036072781
cg27138018,0.115388647,0.151460292,-0.036071645
cg15174393,-0.038835164,-0.002763777,-0.036071387
cg06908806,0.062716636,0.098786871,-0.036070235
cg04239375,0.037781358,0.073850679,-0.036069321
cg27062927,-0.079179648,-0.043114214,-0.036065434
cg17826753,0.229192936,0.265257862,-0.036064926
cg18018313,0.057943254,0.0940073,-0.036064046
cg26142412,0.269072324,0.30513488,-0.036062556
cg16326611,0.185281934,0.221343708,-0.036061774
cg18031221,0.24107992,0.277139684,-0.036059764
cg03358468,0.29204766,0.328104574,-0.036056914
cg12905261,0.259634686,0.295690478,-0.036055792
cg11127482,-0.003116157,0.032939264,-0.036055421
cg12227907,0.084344607,0.120399282,-0.036054675
cg01447475,-0.021736324,0.01431801,-0.036054334
cg20689135,0.125529673,0.161583396,-0.036053723
cg25782229,0.154710823,0.190763356,-0.036052533
cg13288301,0.023519436,0.059570213,-0.036050777
cg10520026,-0.174045433,-0.137995865,-0.036049568
cg14712186,0.208288482,0.244335167,-0.036046685
cg26724949,0.093935991,0.129980079,-0.036044088
cg21201924,0.056386823,0.092429126,-0.036042303
cg22843446,0.174696017,0.210738048,-0.036042031
cg19717773,0.166585973,0.202627573,-0.0360416
cg25211705,0.025287549,0.061328322,-0.036040773
cg14403741,0.01465453,0.050694928,-0.036040398
cg27518977,-0.120821417,-0.084781238,-0.036040179
cg04564000,-0.030772856,0.005264412,-0.036037268
cg23981871,0.104299588,0.140336568,-0.03603698
cg02644510,0.337578266,0.373614737,-0.036036471
cg21242356,0.054934797,0.090969945,-0.036035148
cg18101225,0.065395774,0.101425917,-0.036030143
cg03760809,0.211020788,0.247047271,-0.036026483
cg22968966,0.327379206,0.363404382,-0.036025176
cg12631351,0.095331082,0.131355413,-0.036024331
cg04296540,0.207227616,0.243247014,-0.036019398
cg24511738,0.212624685,0.248642861,-0.036018176
cg07894391,0.244924811,0.280941406,-0.036016595
cg00855685,0.011842092,0.047858534,-0.036016442
cg08866665,0.046414105,0.082429942,-0.036015837
cg08012275,-0.044869227,-0.008853552,-0.036015675
cg13862920,0.06959422,0.10560965,-0.03601543
cg07858908,0.02945115,0.065464726,-0.036013576
cg05725004,0.290298926,0.326309178,-0.036010252
cg25577821,0.149048921,0.185055453,-0.036006532
cg13909949,-0.084563513,-0.048558515,-0.036004998
cg06469345,0.205151577,0.24115605,-0.036004473
cg13104257,-0.169698525,-0.133694247,-0.036004278
cg17561241,0.039936336,0.075940297,-0.036003961
cg26738614,0.245768434,0.2817721,-0.036003666
cg07873320,0.132614573,0.168617362,-0.036002789
cg10453019,0.182824425,0.218826051,-0.036001626
cg02251567,0.242892734,0.27889161,-0.035998876
cg11698647,0.023765827,0.059761783,-0.035995956
cg07475394,0.043911111,0.079905272,-0.035994161
cg06254801,-0.238493571,-0.202500313,-0.035993258
cg21837192,0.131856461,0.167848455,-0.035991994
cg02191228,-0.003928852,0.032062551,-0.035991403
cg02991338,0.198664587,0.234654648,-0.035990061
cg08652245,0.184107303,0.220095119,-0.035987816
cg13247580,0.152428656,0.18841612,-0.035987464
cg02036364,-0.092579455,-0.056593295,-0.03598616
cg06714480,0.281351799,0.317336964,-0.035985165
cg08985063,0.160495009,0.196478632,-0.035983623
cg17486860,0.209907887,0.245890994,-0.035983107
cg03332469,0.206694803,0.24267605,-0.035981247
cg00901051,0.46953449,0.505514527,-0.035980037
cg15725440,0.081720878,0.117698174,-0.035977296
cg06792952,-0.094351967,-0.058374856,-0.035977111
cg25010508,0.010578545,0.046555443,-0.035976898
cg19458529,0.002401715,0.038378175,-0.03597646
cg05983231,0.165047839,0.201022006,-0.035974167
cg00890363,0.258451322,0.294424941,-0.035973619
cg24688946,0.136856504,0.17282906,-0.035972556
cg24504927,0.264651588,0.30062233,-0.035970742
cg09508730,0.01240912,0.048379634,-0.035970514
cg09696301,0.116865842,0.152835971,-0.035970129
cg09339476,0.0361148,0.072083215,-0.035968415
cg16077248,0.117886267,0.153850847,-0.03596458
cg09645475,0.075382644,0.111346404,-0.03596376
cg11201571,0.099743464,0.135706473,-0.035963009
cg15278646,0.250529131,0.286491562,-0.035962431
cg19864490,0.204749196,0.240711118,-0.035961922
cg20555674,0.343863995,0.379825648,-0.035961653
cg25899154,0.165852459,0.201811985,-0.035959526
cg07355757,-0.031353384,0.004600671,-0.035954055
cg00386551,0.248176296,0.284130242,-0.035953946
cg19463193,0.304686032,0.340639775,-0.035953743
cg19888869,0.159880386,0.195833801,-0.035953415
cg24637364,0.155915752,0.191867869,-0.035952117
cg21611810,0.129815551,0.165766533,-0.035950982
cg21665744,0.07773286,0.113683287,-0.035950427
cg14657532,-0.014676897,0.021273132,-0.035950029
cg13864794,0.388879943,0.424829872,-0.035949929
cg21864959,0.053016104,0.08896565,-0.035949546
cg25922969,-0.002561546,0.033383242,-0.035944788
cg25503381,0.069706622,0.105645405,-0.035938783
cg08806408,0.12704085,0.162976635,-0.035935785
cg22515278,0.21039285,0.246328519,-0.035935669
cg00947599,0.03407978,0.07001488,-0.0359351
cg14172108,0.131243126,0.167177279,-0.035934153
cg26500033,-0.085746152,-0.049818564,-0.035927588
cg06093039,-0.047988247,-0.012062373,-0.035925874
cg04828133,0.233933746,0.269857451,-0.035923705
cg15071854,0.353945017,0.389868593,-0.035923576
cg05155043,0.155644318,0.191567243,-0.035922925
cg11172693,0.056921238,0.092843117,-0.035921879
cg24864576,-0.007598704,0.028320798,-0.035919502
cg19477706,0.019742856,0.055659589,-0.035916733
cg03402161,0.041383283,0.077299531,-0.035916248
cg25002788,-0.047276592,-0.011360887,-0.035915705
cg13580286,-0.01517585,0.020739455,-0.035915305
cg02076785,0.085691845,0.121604045,-0.0359122
cg07379434,0.141774976,0.177686305,-0.035911329
cg23930311,-0.147621317,-0.111710817,-0.0359105
cg22856114,-0.185757886,-0.14984909,-0.035908796
cg21683284,0.022009472,0.057916863,-0.035907391
cg01244650,0.164795026,0.200701328,-0.035906302
cg14802502,0.022060389,0.057965603,-0.035905214
cg24642236,0.152803853,0.188708383,-0.03590453
cg19319928,0.042822492,0.078724457,-0.035901965
cg07573727,0.408807337,0.444706273,-0.035898936
cg24608381,0.259701128,0.295600023,-0.035898895
cg14227486,0.372478462,0.408376616,-0.035898154
cg23338380,0.129244948,0.165142213,-0.035897265
cg24035484,0.175325097,0.211221128,-0.035896031
cg03587235,-0.213298129,-0.177402267,-0.035895862
cg13710553,0.14022193,0.176114158,-0.035892228
cg24335984,0.058116526,0.094007266,-0.03589074
cg24713667,0.068794979,0.104684414,-0.035889435
cg21737444,0.336909586,0.37279888,-0.035889294
cg07516511,0.020246753,0.056135626,-0.035888873
cg18079499,-0.026346059,0.009537471,-0.03588353
cg22761483,0.049115683,0.08499426,-0.035878577
cg02947125,0.123280963,0.159159032,-0.035878069
cg19253809,0.042818076,0.078694182,-0.035876106
cg09115984,0.389326329,0.42520162,-0.035875291
cg19916659,0.085302413,0.121173491,-0.035871078
cg19480274,-0.058375085,-0.022505298,-0.035869787
cg13021409,0.142032079,0.177898583,-0.035866504
cg04454951,0.210148723,0.246014365,-0.035865642
cg01315916,0.16011976,0.195984983,-0.035865223
cg11920122,0.262948968,0.298812387,-0.035863419
cg03646189,0.242850802,0.27871415,-0.035863348
cg18562243,0.217882204,0.253743166,-0.035860962
cg14132536,0.050386132,0.086242964,-0.035856832
cg08929626,-0.024200124,0.011656179,-0.035856303
cg24414363,-0.152580069,-0.116725916,-0.035854153
cg10692140,-0.003014617,0.032839264,-0.035853881
cg11847222,0.273807435,0.309661159,-0.035853724
cg23956260,0.126384954,0.162236089,-0.035851135
cg22025206,0.009827803,0.045673902,-0.035846099
cg20934596,0.18073508,0.216580606,-0.035845526
cg13949086,0.262558834,0.298404337,-0.035845503
cg01066602,0.157509761,0.193354618,-0.035844857
cg17520654,-0.076667567,-0.040823597,-0.03584397
cg16431787,0.005423592,0.041266973,-0.035843381
cg03409187,0.203379235,0.239218458,-0.035839223
cg06327727,0.226735579,0.2625748,-0.035839221
cg14930320,0.045833136,0.081671861,-0.035838725
cg20684528,0.085750986,0.121587645,-0.035836659
cg16426714,0.153479392,0.189315774,-0.035836382
cg07377936,-0.209967133,-0.174130893,-0.03583624
cg26570233,-0.297496965,-0.261662567,-0.035834398
cg18065409,0.132732599,0.168566197,-0.035833598
cg06759993,0.039513273,0.0753462,-0.035832927
cg02308706,0.095619575,0.131452124,-0.035832549
cg05781785,-0.107074243,-0.071242182,-0.035832061
cg02744524,0.313309896,0.349138421,-0.035828525
cg06023841,0.026217269,0.06204552,-0.035828251
cg19570640,0.075459991,0.111288138,-0.035828147
cg21197774,0.160730436,0.196555878,-0.035825442
cg19107595,-0.038442195,-0.00261696,-0.035825235
cg24498636,-0.027694092,0.00812843,-0.035822522
cg20165545,-0.069991415,-0.034170124,-0.035821291
cg05928053,0.212162028,0.247980781,-0.035818753
cg03310087,0.051917601,0.087736069,-0.035818468
cg07742842,-0.127943379,-0.092127964,-0.035815415
cg17570006,0.075683762,0.11149894,-0.035815178
cg00522049,0.098556942,0.13436947,-0.035812528
cg02156767,0.167618467,0.203426283,-0.035807816
cg04541670,-0.138727344,-0.102920192,-0.035807152
cg16079364,0.022721803,0.05852838,-0.035806577
cg09042277,0.22117842,0.256984395,-0.035805975
cg24525457,0.215776993,0.251582632,-0.035805639
cg12122034,0.091003484,0.126808371,-0.035804887
cg01193554,0.258687972,0.294492057,-0.035804085
cg06843889,0.149630358,0.185433007,-0.035802649
cg01384163,0.137861446,0.173663407,-0.035801961
cg12802570,0.114451021,0.15025206,-0.035801039
cg22627293,0.119800016,0.155600256,-0.03580024
cg02611848,0.366125604,0.401925721,-0.035800117
cg13651137,0.114551231,0.15035022,-0.035798989
cg05398036,0.173241911,0.209040852,-0.035798941
cg12942328,0.209813514,0.245611322,-0.035797808
cg18913923,0.075682974,0.111480375,-0.035797401
cg23941075,0.163465416,0.19926249,-0.035797074
cg20630655,-0.013969069,0.021827971,-0.03579704
cg16976520,-0.046050065,-0.010255799,-0.035794266
cg00173504,0.226682221,0.262476258,-0.035794037
cg00643086,0.140012455,0.175806192,-0.035793737
cg22314787,0.165814669,0.201607402,-0.035792733
cg09236284,0.447820443,0.483612409,-0.035791966
cg22835851,-0.008725574,0.027065894,-0.035791468
cg03933990,0.244187413,0.279978709,-0.035791296
cg18009321,0.381353974,0.417140725,-0.035786751
cg02208657,0.142282725,0.178069158,-0.035786433
cg17450815,0.031056975,0.06684266,-0.035785685
cg23633543,0.0587765,0.09456196,-0.03578546
cg24901317,-0.070758511,-0.034974668,-0.035783843
cg21269934,0.202626459,0.238409656,-0.035783197
cg02865068,0.133770092,0.16955182,-0.035781728
cg21528204,0.169455427,0.205234613,-0.035779186
cg12508624,0.236313,0.272091,-0.035778
cg03981685,0.196657328,0.232434105,-0.035776777
cg09619786,0.141220295,0.176995808,-0.035775513
cg05419096,-0.029780042,0.005995412,-0.035775454
cg23719318,0.28931575,0.325090965,-0.035775215
cg02571874,0.155440041,0.191214988,-0.035774947
cg18128969,0.279456609,0.315230906,-0.035774297
cg26234658,0.329874296,0.365648463,-0.035774167
cg12487540,0.204293984,0.24006701,-0.035773026
cg21899596,0.426468388,0.462241214,-0.035772826
cg18066271,0.144773331,0.18054452,-0.035771189
cg01053621,-0.031845744,0.003924902,-0.035770646
cg15713734,-0.257542789,-0.221772907,-0.035769882
cg16436164,0.161690597,0.197459273,-0.035768676
cg01893212,0.438442756,0.474210986,-0.03576823
cg00122347,0.013963018,0.049730574,-0.035767556
cg21048763,0.076741603,0.112507007,-0.035765404
cg19597170,-0.004130293,0.031632854,-0.035763147
cg01377358,-0.007628298,0.028134812,-0.03576311
cg21918595,0.029721857,0.065482728,-0.035760871
cg14217069,0.179772979,0.215531412,-0.035758433
cg26023709,0.113174352,0.148930824,-0.035756472
cg19868593,0.077647772,0.113404173,-0.035756401
cg17863743,0.276560964,0.312315594,-0.03575463
cg01581018,0.162195028,0.19794948,-0.035754452
cg17158564,0.207180546,0.242929201,-0.035748655
cg00194126,0.12649733,0.162243748,-0.035746418
cg15127791,0.111808893,0.147550185,-0.035741292
cg17514528,0.004365096,0.040105611,-0.035740515
cg00177290,-0.106941428,-0.071201573,-0.035739855
cg02311432,0.123636873,0.159376225,-0.035739352
cg11265941,0.034010102,0.069749304,-0.035739202
cg11024722,0.198150117,0.233889116,-0.035738999
cg22905282,0.010030399,0.045768454,-0.035738055
cg11508413,0.053809368,0.089545097,-0.035735729
cg17624891,-0.009238751,0.026494994,-0.035733745
cg07595906,0.083380463,0.11911377,-0.035733307
cg16058797,0.224142872,0.259875624,-0.035732752
cg14573089,0.029455409,0.065186838,-0.035731429
cg24853975,-0.041336068,-0.005606758,-0.03572931
cg07040303,0.008386201,0.044113987,-0.035727786
cg24719107,0.206209413,0.241934755,-0.035725342
cg25001102,0.29810346,0.333826642,-0.035723182
cg03967293,0.073255177,0.108977446,-0.035722269
cg08514530,0.203728007,0.2394484,-0.035720393
cg06371044,-0.038471665,-0.002752014,-0.035719651
cg02709205,0.033287149,0.069006541,-0.035719392
cg24586554,0.131916153,0.167633527,-0.035717374
cg09422355,-0.044837131,-0.009121287,-0.035715844
cg18577167,-0.205527117,-0.16981177,-0.035715347
cg09410271,-0.023282857,0.012427577,-0.035710434
cg09309208,0.061158735,0.096867141,-0.035708406
cg20717612,0.049798489,0.085505799,-0.03570731
cg10510337,-0.094572432,-0.058867002,-0.03570543
cg04460007,-0.0336665,0.00203647,-0.03570297
cg13836550,-0.005944952,0.029755748,-0.0357007
cg17446010,0.171083279,0.206783067,-0.035699788
cg14471364,0.303622215,0.339321636,-0.035699421
cg08569678,0.292872417,0.328570103,-0.035697686
cg04781626,0.021779784,0.057477343,-0.035697559
cg13203507,0.025046972,0.060738445,-0.035691473
cg03344105,0.117802741,0.153491094,-0.035688353
cg15446391,0.11603016,0.151715891,-0.035685731
cg06619938,0.120261699,0.155947335,-0.035685636
cg23260026,-0.014503818,0.02117978,-0.035683598
cg00604410,0.055362613,0.091045865,-0.035683252
cg22615510,-0.019681301,0.015999423,-0.035680724
cg01726775,0.011249105,0.046929398,-0.035680293
cg21342910,0.153805214,0.189484813,-0.035679599
cg21481937,-0.072062671,-0.036383462,-0.035679209
cg05420495,0.051516584,0.087195331,-0.035678747
cg03179291,0.161595981,0.1972736,-0.035677619
cg19367933,0.095071072,0.13074842,-0.035677348
cg00546153,-0.031397915,0.004279229,-0.035677144
cg11678896,0.179736226,0.215410825,-0.035674599
cg19098763,0.136675646,0.172350074,-0.035674428
cg09581551,0.339501518,0.375175325,-0.035673807
cg10586870,0.267750065,0.303423474,-0.035673409
cg03989068,0.158756468,0.19442775,-0.035671282
cg23899168,0.003405794,0.039076066,-0.035670272
cg01294253,0.032285172,0.067954077,-0.035668905
cg03916909,0.14184093,0.17750885,-0.03566792
cg13540960,0.219689348,0.255357245,-0.035667897
cg18034343,0.073007637,0.108674314,-0.035666677
cg08700651,0.028870111,0.064535103,-0.035664992
cg25506797,0.147104826,0.182769452,-0.035664626
cg26276556,0.081016431,0.11668063,-0.035664199
cg03333634,0.228739579,0.264399886,-0.035660307
cg16171281,0.383737768,0.419397393,-0.035659625
cg23880581,0.289190243,0.324847618,-0.035657375
cg22157239,0.169017328,0.204674447,-0.035657119
cg23848471,-0.102923458,-0.06726728,-0.035656178
cg23220439,0.182412508,0.218068324,-0.035655816
cg11019430,0.079289472,0.114944651,-0.035655179
cg01566449,0.02843377,0.064088344,-0.035654574
cg07441518,0.283281613,0.318935249,-0.035653636
cg18335505,0.119759179,0.155412656,-0.035653477
cg08067983,-0.003313005,0.032339939,-0.035652944
cg11219917,0.218991645,0.254643887,-0.035652242
cg24864887,0.135292421,0.170944662,-0.035652241
cg10147507,0.080738087,0.116389421,-0.035651334
cg06871999,0.222390841,0.25804163,-0.035650789
cg10662093,0.114485809,0.15013603,-0.035650221
cg01871498,-0.170128322,-0.134478522,-0.0356498
cg12738764,-0.005977344,0.029670985,-0.035648329
cg08231710,0.246077785,0.281724901,-0.035647116
cg04462652,0.242696976,0.278343964,-0.035646988
cg10087036,0.403395879,0.439042705,-0.035646826
cg14130459,0.205783156,0.241429454,-0.035646298
cg05275752,0.031393371,0.067039616,-0.035646245
cg11145461,0.202573995,0.238220033,-0.035646038
cg25533551,0.002629913,0.038275044,-0.035645131
cg09804380,0.098969569,0.134614165,-0.035644596
cg11773720,0.05963732,0.095276819,-0.035639499
cg11711816,0.039218863,0.074858034,-0.035639171
