CpG,early_dbeta,later_dbeta,dbate_dif
cg24894970,-0.094729498,-0.125424552,0.030695054
cg00192819,-0.032418879,-0.063110429,0.03069155
cg19756885,-0.011054065,-0.041745408,0.030691343
cg02708121,-0.165442192,-0.19613301,0.030690818
cg11440666,-0.26215113,-0.292837845,0.030686715
cg11195360,-0.223873205,-0.254559791,0.030686586
cg07695269,-0.080890226,-0.111574057,0.030683831
cg19518666,0.106850464,0.076170269,0.030680195
cg16872898,-0.002784314,-0.033464238,0.030679924
cg08824840,-0.067147762,-0.097827005,0.030679243
cg14172137,-0.052959187,-0.083635438,0.030676251
cg08128007,-0.044192374,-0.07486405,0.030671676
cg17204337,-0.047534693,-0.078205761,0.030671068
cg07745596,0.023872416,-0.006795525,0.030667941
cg26810908,-0.307330731,-0.337975841,0.03064511
cg05063097,-0.009114777,-0.039752121,0.030637344
cg02463988,-0.146895631,-0.177532565,0.030636934
cg20424973,-0.047666801,-0.078300805,0.030634004
cg03127370,-0.097203325,-0.127834893,0.030631568
cg23824902,-0.065558749,-0.096186703,0.030627954
cg25988317,0.097492597,0.066865509,0.030627088
cg12371563,0.202867164,0.17224172,0.030625444
cg07687070,-0.030334071,-0.06095078,0.030616709
cg08199529,-0.151474219,-0.182089736,0.030615517
cg00506866,0.020843275,-0.009771225,0.0306145
cg10734246,-0.008236301,-0.038844297,0.030607996
cg27156584,-0.005979445,-0.03658022,0.030600775
cg03873694,-0.003488827,-0.034089154,0.030600327
cg25775742,-0.104310224,-0.134910016,0.030599792
cg04106877,-0.127444285,-0.158043669,0.030599384
cg22126032,0.006988344,-0.023609296,0.03059764
cg16057401,-0.014166345,-0.044763808,0.030597463
cg08546107,-0.004204527,-0.03479797,0.030593443
cg25940557,-0.248686849,-0.279276524,0.030589675
cg23914969,-0.005364498,-0.035952165,0.030587667
cg24063962,0.130362412,0.099776051,0.030586361
cg19619909,0.013982155,-0.016600484,0.030582639
cg26275647,0.106932287,0.076350732,0.030581555
cg17381426,-0.094342151,-0.124922128,0.030579977
cg14398929,-0.106350416,-0.136928428,0.030578012
cg03244690,0.046206541,0.015628638,0.030577903
cg02808379,-0.022769341,-0.053346511,0.03057717
cg10648815,0.033447845,0.002872952,0.030574893
cg13547889,0.213513957,0.182939544,0.030574413
cg19648306,-0.067890923,-0.098463883,0.03057296
cg13550148,-0.104801475,-0.135367571,0.030566096
cg23792658,-0.075825726,-0.106391606,0.03056588
cg23817637,-0.071109209,-0.101671212,0.030562003
cg02456218,-0.042859464,-0.073417727,0.030558263
cg06080169,-0.131384331,-0.161940884,0.030556553
cg10395920,-0.019614161,-0.050169061,0.0305549
cg03503785,-0.264640431,-0.295195163,0.030554732
cg06524192,-0.142437258,-0.172989775,0.030552517
cg15092239,-0.047693656,-0.078243452,0.030549796
cg15507334,0.007005376,-0.023543772,0.030549148
cg24091954,-0.027122366,-0.057669757,0.030547391
cg10222925,-0.32994294,-0.360488639,0.030545699
cg06834431,0.206267161,0.175726252,0.030540909
cg15846556,-0.026546265,-0.057086163,0.030539898
cg18686665,-0.12210273,-0.15264143,0.0305387
cg22911013,0.007855424,-0.022681411,0.030536835
cg17080138,-0.16091347,-0.191449824,0.030536354
cg07460524,-0.004072319,-0.03460702,0.030534701
cg21516478,0.31044602,0.279913889,0.030532131
cg06739256,-0.054426539,-0.084956911,0.030530372
cg05389686,-0.05190245,-0.082431741,0.030529291
cg13544125,-0.027487896,-0.05801702,0.030529124
cg06882058,-0.003337456,-0.033862584,0.030525128
cg09627339,-0.050558531,-0.081083457,0.030524926
cg08261450,-0.21982901,-0.250352673,0.030523663
cg10448438,-0.112651452,-0.143172521,0.030521069
cg25345520,-0.181742943,-0.212262141,0.030519198
cg07577997,0.088983061,0.05846404,0.030519021
cg07674304,0.10177373,0.071256261,0.030517469
cg16465407,-0.185608309,-0.216119193,0.030510884
cg01741688,-0.1616252,-0.192131405,0.030506205
cg21512950,-0.026848641,-0.057351785,0.030503144
cg18423626,-0.270873675,-0.301376218,0.030502543
cg20659435,0.162381438,0.131880045,0.030501393
cg15645674,-0.215580476,-0.246079132,0.030498656
cg18195656,-0.083531296,-0.11402971,0.030498414
cg02392835,-0.085507366,-0.116005499,0.030498133
cg13753460,-0.213324248,-0.243821872,0.030497624
cg14269191,-0.30914374,-0.339640366,0.030496626
cg11942503,-0.111578994,-0.142075575,0.030496581
cg06285293,-0.044775914,-0.075272208,0.030496294
cg01515155,-0.248693247,-0.279186881,0.030493634
cg06939970,-0.055096865,-0.085588686,0.030491821
cg12129480,-0.318331815,-0.348822724,0.030490909
cg27176357,-0.033812455,-0.064302183,0.030489728
cg10814671,0.006800299,-0.023686956,0.030487255
cg24174996,-0.206399228,-0.236885875,0.030486647
cg03727240,0.000614921,-0.029870423,0.030485344
cg26880055,0.054716183,0.024231338,0.030484845
cg03597976,0.024861595,-0.005614073,0.030475668
cg08723248,-0.057219087,-0.087690888,0.030471801
cg02664328,-0.184875074,-0.215339916,0.030464842
cg11282650,0.17334677,0.142886476,0.030460294
cg21109025,-0.186222749,-0.216681179,0.03045843
cg11139095,-0.017510051,-0.047953806,0.030443755
cg00915830,-0.219416343,-0.249858678,0.030442335
cg18886347,0.205781179,0.17533932,0.030441859
cg16019434,0.136311354,0.105870545,0.030440809
cg26077005,0.022212898,-0.00822787,0.030440768
cg04390734,-0.08181615,-0.112256701,0.030440551
cg10700114,-0.123790354,-0.154220032,0.030429678
cg25307771,-0.028282821,-0.058712056,0.030429235
cg13470155,-0.027843158,-0.058271789,0.030428631
cg12489896,-0.079432368,-0.109860918,0.03042855
cg18437685,-0.191390881,-0.221814447,0.030423566
cg05307477,-0.10693054,-0.137353383,0.030422843
cg26133164,0.069207754,0.038785902,0.030421852
cg04930840,-0.130460219,-0.160882061,0.030421842
cg13044052,-0.084258407,-0.114674307,0.0304159
cg17680303,-0.191005633,-0.221420816,0.030415183
cg19260663,-0.014715641,-0.045130717,0.030415076
cg12011198,-0.259164729,-0.289579529,0.0304148
cg17078686,0.193308262,0.162895494,0.030412768
cg14180747,-0.152723314,-0.183132012,0.030408698
cg24198004,-0.085103938,-0.115512278,0.03040834
cg16673052,-0.144335455,-0.174735644,0.030400189
cg13343818,-0.036642759,-0.067041412,0.030398653
cg07622833,-0.1505429,-0.180934165,0.030391265
cg22367250,0.237679905,0.207293718,0.030386187
cg09294937,-0.084133495,-0.114515014,0.030381519
cg27042491,-0.033687815,-0.064066871,0.030379056
cg05116443,-0.244344221,-0.274720534,0.030376313
cg15862128,-0.079018828,-0.109391313,0.030372485
cg10037913,0.031832563,0.001460964,0.030371599
cg14873958,-0.053526471,-0.083897711,0.03037124
cg16876790,0.0805814,0.050212028,0.030369372
cg17498272,-0.096100747,-0.12646754,0.030366793
cg13588483,-0.150940488,-0.181303575,0.030363087
cg05225634,0.065300118,0.03493793,0.030362188
cg06758484,-0.151066078,-0.181427143,0.030361065
cg21885251,-0.297773196,-0.328132678,0.030359482
cg21801223,-0.004171215,-0.034530529,0.030359314
cg01889461,-0.176526212,-0.206884671,0.030358459
cg00458351,-0.086646351,-0.117000504,0.030354153
cg14758359,-0.012932243,-0.043282657,0.030350414
cg14255238,-0.115103428,-0.145452644,0.030349216
cg06970571,-0.155640099,-0.185988275,0.030348176
cg14657517,0.056038975,0.025691647,0.030347328
cg23468045,-0.114062857,-0.14440828,0.030345423
cg19227485,-0.064082851,-0.094414311,0.03033146
cg14251216,-0.205976487,-0.236307907,0.03033142
cg15580052,0.162529357,0.13220419,0.030325167
cg22666103,-0.09628561,-0.126608592,0.030322982
cg21938894,-0.131782769,-0.162102677,0.030319908
cg26202762,-0.095161352,-0.125479236,0.030317884
cg02106866,-0.242105587,-0.272422869,0.030317282
cg27135989,-0.19339463,-0.223710351,0.030315721
cg09837935,-0.055150947,-0.085464621,0.030313674
cg00709728,-0.140430885,-0.170741456,0.030310571
cg20547131,-0.256985219,-0.287289183,0.030303964
cg02894109,-0.204887945,-0.235182035,0.03029409
cg19963839,-0.045753878,-0.076045883,0.030292005
cg09461507,0.009062885,-0.02122884,0.030291725
cg08939373,-0.199502876,-0.22979027,0.030287394
cg12146703,-0.047943636,-0.078226097,0.030282461
cg24381587,-0.295235418,-0.325515446,0.030280028
cg06041695,-0.086450947,-0.116728631,0.030277684
cg05300029,-0.091788083,-0.12206536,0.030277277
cg07628717,-0.012388789,-0.042664848,0.030276059
cg12109883,0.172051112,0.141776372,0.03027474
cg00322212,-0.110776244,-0.141049702,0.030273458
cg04777352,-0.078533651,-0.1088056,0.030271949
cg13563074,-0.300119167,-0.330389728,0.030270561
cg27269149,-0.03105606,-0.061324243,0.030268183
cg22288316,-0.104753763,-0.135021793,0.03026803
cg18232313,-0.187048761,-0.217314544,0.030265783
cg15058464,0.152589502,0.12232388,0.030265622
cg25726357,-0.09222601,-0.122489524,0.030263514
cg14269109,0.077569821,0.047308904,0.030260917
cg01706991,-0.040578889,-0.070836586,0.030257697
cg19526685,-0.104204287,-0.13445987,0.030255583
cg06072021,0.066986879,0.036732171,0.030254708
cg06761873,-0.07267057,-0.102924129,0.030253559
cg12368542,0.217282025,0.187028646,0.030253379
cg10714639,-0.04503531,-0.075288651,0.030253341
cg17943647,0.06511675,0.034867348,0.030249402
cg19504605,0.034795576,0.004546457,0.030249119
cg15238694,0.056223561,0.025975416,0.030248145
cg21576728,0.019565846,-0.010674555,0.030240401
cg05096161,0.341294077,0.31106475,0.030229327
cg16321450,-0.050926373,-0.081150396,0.030224023
cg08169949,0.093953325,0.063733477,0.030219848
cg11453608,-0.106285309,-0.136500915,0.030215606
cg26859042,-0.027410464,-0.057621454,0.03021099
cg22946774,-0.131319453,-0.161529685,0.030210232
cg21642103,0.049551794,0.019341991,0.030209803
cg24626554,0.122896791,0.092687396,0.030209395
cg00784153,0.074596553,0.044393079,0.030203474
cg16378117,-0.187943446,-0.218146095,0.030202649
cg07632934,-0.069636836,-0.099837606,0.03020077
cg18848394,-0.124025322,-0.154225291,0.030199969
cg19250709,-0.17276246,-0.202962001,0.030199541
cg11479380,-0.210942277,-0.241135792,0.030193515
cg03557633,0.041268602,0.011076346,0.030192256
cg06801163,0.020115168,-0.010075737,0.030190905
cg07417284,0.175870962,0.145681449,0.030189513
cg01300105,-0.188397506,-0.218586782,0.030189276
cg20825472,0.169153745,0.138968992,0.030184753
cg11342615,0.217832365,0.187651037,0.030181328
cg03159676,-0.033146521,-0.063327847,0.030181326
cg10851715,-0.121583425,-0.15176258,0.030179155
cg16468417,-0.095166024,-0.12534437,0.030178346
cg08331163,-0.272793759,-0.302970726,0.030176967
cg14798020,-0.023535791,-0.053707891,0.0301721
cg01098474,-0.171485106,-0.20165221,0.030167104
cg03441250,-0.055322706,-0.085488562,0.030165856
cg17834185,-0.066068189,-0.096233409,0.03016522
cg22967080,-0.090554158,-0.120716246,0.030162088
cg07900024,-0.180325993,-0.210486926,0.030160933
cg18767846,0.044303062,0.014145158,0.030157904
cg00990690,0.04483434,0.014676698,0.030157642
cg10643236,-0.139273045,-0.169429899,0.030156854
cg15992347,0.18863186,0.158475013,0.030156847
cg24873202,-0.181037226,-0.211193555,0.030156329
cg21500092,-0.036427852,-0.066583944,0.030156092
cg16009120,-0.219414883,-0.249568335,0.030153452
cg14258935,-0.011452417,-0.041605617,0.0301532
cg00314368,-0.168466331,-0.198617546,0.030151215
cg16717532,-0.078288641,-0.10843954,0.030150899
cg16300021,-0.057258031,-0.087407509,0.030149478
cg18955367,0.087561821,0.057412463,0.030149358
cg14626259,-0.128120281,-0.158268105,0.030147824
cg03699459,-0.006977664,-0.037117114,0.03013945
cg04256834,-0.005696341,-0.035834839,0.030138498
cg11612852,-0.067641213,-0.097772902,0.030131689
cg02274336,0.001307197,-0.028824319,0.030131516
cg03135983,-0.195123128,-0.22525077,0.030127642
cg16688533,-0.087716862,-0.117842033,0.030125171
cg18100830,-0.153441684,-0.183563332,0.030121648
cg05393023,0.050505461,0.020385041,0.03012042
cg04118124,0.354338815,0.324222375,0.03011644
cg19342102,-0.075432694,-0.105547377,0.030114683
cg14014720,-0.038230893,-0.068337481,0.030106588
cg25140612,-0.092441882,-0.122546413,0.030104531
cg15975890,0.24161547,0.211511024,0.030104446
cg10504632,-0.137280485,-0.167384779,0.030104294
cg18532131,-0.137243074,-0.167345485,0.030102411
cg22475082,-0.093359104,-0.123460215,0.030101111
cg00287413,-0.132944455,-0.163043511,0.030099056
cg06826870,-0.137495142,-0.167592222,0.03009708
cg02315696,-0.071561531,-0.101648888,0.030087357
cg06967998,-0.16256212,-0.192645476,0.030083356
cg16124188,-0.253315018,-0.28339606,0.030081042
cg05309280,-0.115390094,-0.145469846,0.030079752
cg22307508,-0.010058213,-0.040135376,0.030077163
cg09732036,-0.020388751,-0.050465154,0.030076403
cg15621874,-0.032087268,-0.062161995,0.030074727
cg07569562,-0.00290301,-0.032975227,0.030072217
cg25421566,0.104470285,0.074399373,0.030070912
cg16503724,0.009066441,-0.020999996,0.030066437
cg13771161,-0.155982121,-0.186047145,0.030065024
cg04676561,0.099586947,0.069522666,0.030064281
cg09699056,0.208381008,0.178318606,0.030062402
cg04201527,-0.077402161,-0.107464358,0.030062197
cg20436458,-0.116564505,-0.146625025,0.03006052
cg08390979,-0.286113213,-0.316173109,0.030059896
cg01205267,0.10491117,0.074851294,0.030059876
cg15861189,-0.003232734,-0.033291827,0.030059093
cg00112314,-0.026105913,-0.056160253,0.03005434
cg12448298,-0.22002718,-0.250076658,0.030049478
cg23391173,-0.09376171,-0.123808759,0.030047049
cg25090051,-0.072143024,-0.102188477,0.030045453
cg02067098,-0.02757539,-0.057620782,0.030045392
cg03961718,-0.062321444,-0.09235746,0.030036016
cg01245880,-0.117843981,-0.147877653,0.030033672
cg01654560,-0.083196746,-0.113228792,0.030032046
cg24564503,-0.130879292,-0.160908261,0.030028969
cg15530112,-0.008074439,-0.038097724,0.030023285
cg21579726,-0.165356823,-0.195380004,0.030023181
cg03426225,-0.014301929,-0.044316655,0.030014726
cg04264560,0.010117542,-0.019894177,0.030011719
cg02306162,-0.020437289,-0.050447246,0.030009957
cg12065579,0.182424176,0.152425602,0.029998574
cg23396177,-0.16834852,-0.198343507,0.029994987
cg26659665,-0.035112702,-0.065106648,0.029993946
cg25147941,-0.169005911,-0.198993347,0.029987436
cg25313698,-0.093307198,-0.123292612,0.029985414
cg23523480,-0.182019227,-0.212002931,0.029983704
cg16989143,-0.035383161,-0.065363677,0.029980516
cg19200333,-0.215769446,-0.24574787,0.029978424
cg08115476,-0.140895578,-0.170872785,0.029977207
cg11891860,-0.146050771,-0.176027907,0.029977136
cg22942704,0.230143534,0.200168942,0.029974592
cg16709294,-0.442881265,-0.472851584,0.029970319
cg06103086,-0.093722265,-0.123691075,0.02996881
cg25028404,-0.150032501,-0.180001267,0.029968766
cg21003377,0.003747585,-0.026220939,0.029968524
cg12191938,0.313117534,0.283151741,0.029965793
cg03701341,-0.098439759,-0.128405429,0.02996567
cg02068166,-0.113198295,-0.1431636,0.029965305
cg25513659,0.064598437,0.034635239,0.029963198
cg20979852,0.039769348,0.009806552,0.029962796
cg22022747,-0.036310349,-0.066270709,0.02996036
cg18622538,-0.130693301,-0.160650042,0.029956741
cg13394110,-0.19772011,-0.227669308,0.029949198
cg13566919,0.066523018,0.036576781,0.029946237
cg26781575,0.159067699,0.129121732,0.029945967
cg03927133,0.142531686,0.112586417,0.029945269
cg20629239,0.095539359,0.065594194,0.029945165
cg09448875,0.044644801,0.014700512,0.029944289
cg11206788,-0.121598679,-0.151538385,0.029939706
cg17510567,-0.058095072,-0.088033239,0.029938167
cg24688309,0.026363323,-0.003574657,0.02993798
cg14972228,-0.139747876,-0.169682853,0.029934977
cg02458945,0.108046367,0.078111454,0.029934913
cg19787694,0.028900961,-0.001033836,0.029934797
cg10084554,-0.06589911,-0.095833659,0.029934549
cg13425279,-0.028090248,-0.058022921,0.029932673
cg20938802,-0.003361054,-0.033291791,0.029930737
cg01840965,-0.085370002,-0.115298115,0.029928113
cg12377745,0.066498471,0.036571862,0.029926609
cg00440032,-0.170619831,-0.200545853,0.029926022
cg16644967,-0.037979898,-0.067905013,0.029925115
cg17157198,-0.134241235,-0.164166094,0.029924859
cg16544704,-0.020975736,-0.050898045,0.029922309
cg12068833,-0.081427829,-0.111349838,0.029922009
cg03192231,-0.150822788,-0.180744124,0.029921336
cg01940297,0.036686648,0.006765948,0.0299207
cg27069616,-0.283293996,-0.313213003,0.029919007
cg22681709,0.136203277,0.106285174,0.029918103
cg05226707,0.257547437,0.227630607,0.02991683
cg17170429,-0.121539933,-0.151455518,0.029915585
cg18310895,0.020898075,-0.009017123,0.029915198
cg14180938,-0.037490538,-0.067405335,0.029914797
cg15375488,-0.098196528,-0.128106783,0.029910255
cg10796805,0.039455432,0.009549538,0.029905894
cg17463277,-0.147760672,-0.177665461,0.029904789
cg06865845,-0.070205106,-0.100106938,0.029901832
cg19308436,0.011158739,-0.018740855,0.029899594
cg08991927,-0.141496331,-0.171395895,0.029899564
cg20174585,0.054450395,0.024552141,0.029898254
cg21079591,-0.151242887,-0.181139511,0.029896624
cg05489292,0.025297303,-0.004597347,0.02989465
cg21055546,-0.016759289,-0.046652461,0.029893172
cg26385743,-0.105812096,-0.135705016,0.02989292
cg11286405,-0.044661683,-0.074554377,0.029892694
cg06362052,-0.181971413,-0.211863841,0.029892428
cg16711792,0.200604936,0.170718363,0.029886573
cg12189551,0.090124702,0.060238324,0.029886378
cg13617889,0.093490755,0.063611852,0.029878903
cg08251761,-0.104546914,-0.134425445,0.029878531
cg05965015,-0.062513915,-0.092391444,0.029877529
cg11010397,-0.037074143,-0.066944576,0.029870433
cg02233518,-0.147340864,-0.177210814,0.02986995
cg23419447,0.031429099,0.001562101,0.029866998
cg12287936,0.042245381,0.012379651,0.02986573
cg14000125,-0.099841125,-0.129701072,0.029859947
cg19807836,-0.075244351,-0.105103455,0.029859104
cg13916255,-0.175008399,-0.204864312,0.029855913
cg14279361,0.165372185,0.135516721,0.029855464
cg04728290,0.030836863,0.000982619,0.029854244
cg22843765,-0.100602913,-0.130456886,0.029853973
cg03657573,0.217518806,0.187666919,0.029851887
cg16895672,0.086070822,0.05621991,0.029850912
cg10025865,0.001696516,-0.028151343,0.029847859
cg19961998,-0.022776848,-0.052613018,0.02983617
cg11949420,-0.03145626,-0.061287607,0.029831347
cg01075918,-0.117168406,-0.146999276,0.02983087
cg05945266,-0.060437277,-0.090264187,0.02982691
cg23759189,-0.194949416,-0.224774808,0.029825392
cg08981421,0.071786131,0.041964502,0.029821629
cg00182421,-0.274598736,-0.304419911,0.029821175
cg09985802,0.235900809,0.206082108,0.029818701
cg15881486,-0.029847916,-0.059666169,0.029818253
cg18260869,-0.191229886,-0.221045273,0.029815387
cg21049376,-0.021969152,-0.05178282,0.029813668
cg03649284,0.002983394,-0.026824405,0.029807799
cg22792785,-0.094518284,-0.124325628,0.029807344
cg02720725,-0.072041353,-0.101844898,0.029803545
cg14144728,0.060134521,0.030333879,0.029800642
cg19030607,0.037992475,0.008193712,0.029798763
cg08931849,-0.028772647,-0.058571266,0.029798619
cg26014409,-0.338302854,-0.368100049,0.029797195
cg19542346,0.074334248,0.044537234,0.029797014
cg26460366,-0.234406933,-0.264203511,0.029796578
cg07696485,0.112729328,0.082934913,0.029794415
cg10243075,-0.072522596,-0.102315465,0.029792869
cg18492208,-0.03219527,-0.061987292,0.029792022
cg26841040,-0.031284329,-0.061075582,0.029791253
cg19816930,0.075305335,0.045518204,0.029787131
cg02539662,-0.242025609,-0.271812493,0.029786884
cg15473569,-0.239676399,-0.269461061,0.029784662
cg14395744,0.06095092,0.031168397,0.029782523
cg14328676,-0.005335766,-0.035117359,0.029781593
cg03772108,-0.043836505,-0.073614221,0.029777716
cg23019935,0.156961475,0.127184501,0.029776974
cg03460527,0.116386929,0.086610501,0.029776428
cg18935660,0.079003326,0.049231684,0.029771642
cg19928943,-0.077521899,-0.107293183,0.029771284
cg19017177,-0.046540932,-0.076311981,0.029771049
cg07081739,-0.105425873,-0.135193606,0.029767733
cg00830420,0.133595627,0.103828235,0.029767392
cg16437385,-0.08702021,-0.116787538,0.029767328
cg11021995,0.027484694,-0.00228227,0.029766964
cg18655633,-0.118957174,-0.14872292,0.029765746
cg19949853,-0.026364653,-0.05612817,0.029763517
cg16705300,0.065436866,0.035680096,0.02975677
cg13519191,-0.149423858,-0.179177791,0.029753933
cg19320803,0.088869109,0.059118344,0.029750765
cg16870655,-0.036457724,-0.066206399,0.029748675
cg26435172,-0.115819308,-0.14556602,0.029746712
cg04899225,0.050109124,0.020362813,0.029746311
cg02411275,-0.086683325,-0.116421115,0.02973779
cg07791803,-0.243513406,-0.273250139,0.029736733
cg05942610,-0.063052193,-0.092787317,0.029735124
cg00023464,-0.132132219,-0.161865613,0.029733394
cg01039355,0.028988174,-0.000741789,0.029729963
cg16958148,-0.263165203,-0.292894252,0.029729049
cg27308895,0.012425426,-0.017300585,0.029726011
cg01589998,0.393266032,0.363540202,0.02972583
cg02951237,-0.042949123,-0.072672612,0.029723489
cg26010756,-0.154844733,-0.184567575,0.029722842
cg13167340,-0.025102638,-0.05481816,0.029715522
cg25311764,-0.066930768,-0.096646104,0.029715336
cg26914296,-0.012763544,-0.042475175,0.029711631
cg19778647,-0.030123946,-0.059833495,0.029709549
cg09852798,-0.013339929,-0.043047596,0.029707667
cg00599219,-0.039763135,-0.069469374,0.029706239
cg06728232,-0.186538989,-0.216244264,0.029705275
cg00286188,-0.02325037,-0.052951908,0.029701538
cg13868084,0.275497785,0.245797656,0.029700129
cg04858536,-0.24015618,-0.269856226,0.029700046
cg18657303,-0.034367291,-0.064066515,0.029699224
cg19363607,-0.084939342,-0.114636684,0.029697342
cg21743307,0.021836454,-0.007859602,0.029696056
cg25213547,-0.032077645,-0.0617702,0.029692555
cg01038149,0.062225321,0.032533937,0.029691384
cg07213830,0.062101275,0.032412377,0.029688898
cg06578825,-0.152173555,-0.181862324,0.029688769
cg16250754,0.12518748,0.095499959,0.029687521
cg16535752,-0.056699519,-0.086384321,0.029684802
cg19709608,0.037070342,0.007388426,0.029681916
cg12438155,-0.283099149,-0.312779895,0.029680746
cg06172475,0.065046952,0.035366956,0.029679996
cg23649280,-0.104548816,-0.134226917,0.029678101
cg20778958,-0.254085197,-0.283763085,0.029677888
cg20929609,-0.020093915,-0.049771534,0.029677619
cg00594561,-0.155183362,-0.184860144,0.029676782
cg14549051,-0.123833542,-0.153507843,0.029674301
cg16293959,0.067421691,0.037749133,0.029672558
cg26252794,-0.141649643,-0.171319605,0.029669962
cg19241112,-0.171643106,-0.201312983,0.029669877
cg02235959,-0.007241501,-0.036910965,0.029669464
cg25280526,-0.229693095,-0.259356357,0.029663262
cg06638966,0.017206277,-0.012450622,0.029656899
cg13321166,-0.093638317,-0.123293034,0.029654717
cg04892758,-0.257921795,-0.287572295,0.0296505
cg25221442,0.023859166,-0.005787761,0.029646927
cg20094837,-0.119302478,-0.148948647,0.029646169
cg01209023,0.143706132,0.114063517,0.029642615
cg18270610,-0.069809215,-0.099450447,0.029641232
cg15850851,0.248489184,0.218848259,0.029640925
cg11104347,0.044377615,0.014740075,0.02963754
cg16186918,0.006355372,-0.023280433,0.029635805
cg15835747,-0.096241403,-0.125876413,0.02963501
cg16293118,-0.104059265,-0.133693298,0.029634033
cg07345515,-0.094537911,-0.124170141,0.02963223
cg16964748,-0.150250901,-0.179875724,0.029624823
cg13015710,-0.024250527,-0.053875314,0.029624787
cg00395657,-0.026032877,-0.055657018,0.029624141
cg18241967,-0.232384241,-0.262007964,0.029623723
cg24332921,-0.023929396,-0.053550992,0.029621596
cg24669946,-0.015797071,-0.045414002,0.029616931
cg09214300,-0.016942181,-0.046551751,0.02960957
cg17170819,-0.097293681,-0.126903045,0.029609364
cg07831351,0.277069782,0.247461165,0.029608617
cg13278105,-0.104139195,-0.13374592,0.029606725
cg00562107,-0.222205742,-0.251811552,0.02960581
cg00675260,-0.136517615,-0.166123348,0.029605733
cg23405457,-0.040329167,-0.0699349,0.029605733
cg07773060,0.132044237,0.102439071,0.029605166
cg10501128,0.029636218,3.18e-05,0.029604418
cg03340760,-0.023106958,-0.052710654,0.029603696
cg16786971,0.039446572,0.009845055,0.029601517
cg14432018,-0.01563447,-0.045232981,0.029598511
cg06711333,-0.223085276,-0.252682032,0.029596756
cg26070020,-0.035092668,-0.064687356,0.029594688
cg26295786,0.104853312,0.075259914,0.029593398
cg00510787,-0.027429031,-0.057021803,0.029592772
cg12595742,-0.060065132,-0.089657793,0.029592661
cg10520543,-0.182091699,-0.211683639,0.02959194
cg06284438,-0.0585581,-0.088148623,0.029590523
cg10447095,-0.221521103,-0.251106162,0.029585059
cg01191566,-0.007102674,-0.036685709,0.029583035
cg05813650,-0.096167225,-0.125749064,0.029581839
cg14898787,-0.077501717,-0.107080693,0.029578976
cg12656666,0.035836045,0.006257472,0.029578573
cg18845298,0.011914141,-0.017662552,0.029576693
cg18279536,-0.137688462,-0.167265016,0.029576554
cg10111816,0.030170191,0.000594223,0.029575968
cg13508741,-0.101855288,-0.131429319,0.029574031
cg19764048,0.010703842,-0.018867481,0.029571323
cg14228756,-0.083173547,-0.11274284,0.029569293
cg06934265,-0.06036861,-0.089935525,0.029566915
cg17701035,-0.012818647,-0.042382261,0.029563614
cg10253457,0.233052198,0.203488832,0.029563366
cg14006649,-0.118714975,-0.148275705,0.02956073
cg05916059,0.036899648,0.007342244,0.029557404
cg05594423,0.000633394,-0.028922619,0.029556013
cg19639427,-0.076521209,-0.106072955,0.029551746
cg22859727,-0.031951844,-0.061497374,0.02954553
cg06875598,-0.079999536,-0.109543805,0.029544269
cg01136850,0.218015488,0.188471241,0.029544247
cg05537796,-0.13151924,-0.161060471,0.029541231
cg26342915,-0.01169814,-0.041238707,0.029540567
cg22658316,-0.066200642,-0.095734181,0.029533539
cg26844077,-0.101133592,-0.130667045,0.029533453
cg07668657,-0.137971999,-0.167504154,0.029532155
cg18724037,0.004202689,-0.025329257,0.029531946
cg03051116,0.045872297,0.016340865,0.029531432
cg14667769,-0.063609625,-0.093137335,0.02952771
cg15373896,-0.004233131,-0.033760479,0.029527348
cg25079218,-0.031407481,-0.06092712,0.029519639
cg18560328,0.04331557,0.01379598,0.02951959
cg17547897,0.050557637,0.021040529,0.029517108
cg12185975,-0.210921121,-0.240432253,0.029511132
cg04398893,-0.085619782,-0.115129429,0.029509647
cg13630131,-0.173439655,-0.202949063,0.029509408
cg09357438,0.015393835,-0.014114122,0.029507957
cg18968597,0.017412765,-0.012094848,0.029507613
cg26687497,-0.036567202,-0.066072971,0.029505769
cg13372456,0.318160053,0.288656254,0.029503799
cg06881421,-0.132598362,-0.162101188,0.029502826
cg20529645,0.02490098,-0.004599198,0.029500178
cg18428265,0.104626295,0.075128032,0.029498263
cg06466547,-0.011887467,-0.041384786,0.029497319
cg08663634,0.020782683,-0.008711437,0.02949412
cg00244111,0.012720386,-0.016769556,0.029489942
cg25879360,-0.11728254,-0.146769545,0.029487005
cg21504925,-0.167448311,-0.196933116,0.029484805
cg06939941,0.207303799,0.17782173,0.029482069
cg00421541,-0.040631683,-0.070112139,0.029480456
cg02008285,0.064041055,0.034563518,0.029477537
cg19470832,-0.207237588,-0.236712057,0.029474469
cg04019148,-0.132920946,-0.16239155,0.029470604
cg09559672,-0.106930845,-0.136396379,0.029465534
cg27342210,-0.020514918,-0.049975773,0.029460855
cg07972716,-0.254265881,-0.283726468,0.029460587
cg10319905,-0.135617711,-0.165076352,0.029458641
cg23015920,0.011199438,-0.018259068,0.029458506
cg13578272,-0.109462627,-0.138920661,0.029458034
cg22601108,-0.141213005,-0.170667796,0.029454791
cg14154456,0.015304633,-0.014150054,0.029454687
