CpG,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta
cg12630596,-0.0195464340294843,0.0803874505561564,-4.13516164518058,4.096059213048e-05,0.0001400478786967,0.519290857832089,0.0981761117412625,0.0786296777117783,-0.0195464340294843,5,112849156,F,II,YTHDC2,TSS1500,shore,TSS1500-shore,chr5:112849265-112849982,,,,,,-0.0235810421966405
cg24092253,0.0578810320675174,0.399760886929735,3.6350709602623,0.0003037405044142,0.0008989960935522,-1.3727987515995,0.347084983645268,0.404966015712785,0.057881032067517,20,61848099,R,II,YTHDF1,TSS1500,island,TSS1500-island,chr20:61846843-61848103,,,,,,0.0538410991355791
cg07397372,0.138002455758619,0.189607246961426,5.55490566247478,4.31394463226653e-08,2.17244835068848e-07,7.11616748358489,0.0640150839868555,0.202017539745475,0.138002455758619,1,29062924,R,II,YTHDF2,TSS1500,shore,TSS1500-shore,chr1:29063066-29064315,,,,,,0.1407460020705666
cg00011247,-0.0034043180637828,0.0198196943190851,-3.44005560772441,0.000625310174016,0.0017474080892532,-2.04775083578361,0.0229178686720962,0.0195135506083133,-0.0034043180637828,8,64081001,R,I,YTHDF3,TSS200,island,TSS200-island,chr8:64080674-64081766,,,,,,-0.0030425761827501
cg18688013,-0.0035660558838418,0.0241874376548282,-2.36961548178431,0.0181476255666865,0.0367073002258996,-5.11048085145621,0.0274328050599074,0.0238667491760655,-0.0035660558838418,20,43513921,R,II,YWHAB,TSS1500,shore,TSS1500-shore,chr20:43514595-43514885,,,,,,-0.0046804362152633
cg11816577,-0.0104060871217036,0.0708064142917507,-2.60108590072902,0.00954071125845,0.0207133029725085,-4.541283664483,0.0802767022118623,0.0698706150901586,-0.0104060871217037,17,1303886,R,II,YWHAE,TSS1500,island,TSS1500-island,chr17:1302606-1303889,,,,,,-0.0090913442843729
cg06186973,-0.0043301234378428,0.0212430340358964,-2.7317864845033,0.0064996869191976,0.0146917980547049,-4.19703438699002,0.0251837578840052,0.0208536344461623,-0.0043301234378428,7,75988652,R,II,YWHAG,TSS1500,island,TSS1500-island,chr7:75987606-75988977,,,,rs7809918,,-0.0039930699713144
cg12700033,-0.0073787132779264,0.0565603435262261,-4.53825032745766,6.95825889605054e-06,2.66246113505766e-05,2.21067933787575,0.063275503451821,0.0558967901738945,-0.0073787132779264,22,32340326,F,I,YWHAH,TSS200,island,TSS200-island,chr22:32339933-32341192,,,high-CpG:30670313-30670692,,,-0.0077181823352686
cg23401684,0.0136147464049415,0.930013007779989,4.70660060005062,3.1845832932609e-06,1.27698670614824e-05,2.96032393471728,0.917622609073333,0.931237355478275,0.013614746404942,2,9772068,R,II,YWHAQ,TSS1500,shore,TSS1500-shore,chr2:9770189-9771562,,,,,,0.0151816544275298
cg18112117,-0.0088504117467677,0.0485638137739625,-3.12989842070751,0.0018405797829796,0.0046922181001407,-3.04757930924839,0.0566183251837906,0.0477679134370229,-0.0088504117467676,8,101965903,R,II,YWHAZ,TSS1500,shore,TSS1500-shore,chr8:101962644-101965427,,,,,,-0.0107957546935477
cg01672820,-0.0049746394279033,0.0265844027134758,-4.78791298453246,2.16445928399043e-06,8.87779165052625e-06,3.33142610541387,0.0311116824805965,0.0261370430526931,-0.0049746394279034,14,100704676,R,I,YY1,TSS1500,island,TSS1500-island,chr14:100704362-100707067,,,,,,-0.005521821100185
cg00061769,-0.0069119758095887,0.0346976603702671,-4.74560967426409,2.64790428364507e-06,1.07359310143521e-05,3.13762644851473,0.0409880556214396,0.0340760798118508,-0.0069119758095888,1,155658843,F,I,YY1AP1,TSS200,island,TSS200-island,chr1:155657832-155659125,,,high-CpG:153924559-153925505,rs41264949,,-0.0067651486685863
cg26545162,-0.0410435963971296,0.287106841596718,-2.94319777979817,0.0033842454825584,0.0081540020752975,-3.6054805181836,0.324459467094825,0.283415870697696,-0.0410435963971296,17,74075092,R,II,ZACN,TSS200,shore,TSS200-shore,chr17:74070404-74073530,True,,,,,-0.0426939370449864
cg05481041,-0.0038195282132054,0.0335805472406987,-2.74893701463509,0.00617356146571,0.0140282960329031,-4.15064230294198,0.037056592700918,0.0332370644877127,-0.0038195282132053,18,72922694,F,II,ZADH2,TSS1500,shore,TSS1500-shore,chr18:72923054-72924182,True,,,,,-0.0044652765765122
cg03608974,0.0660104735508668,0.17230302919371,4.01646159371397,6.72135941734631e-05,0.0002221702971165,0.0493523818047832,0.112228749307489,0.178239222858356,0.0660104735508667,2,173940268,R,II,ZAK,TSS1500,shore,TSS1500-shore,chr2:173940414-173941271,,,,,,0.0480175425786796
cg09006159,0.060740385086861,0.708677711968507,5.29447922182066,1.72225004120301e-07,8.10790715725772e-07,5.77406325374731,0.653399591727587,0.714139976814448,0.0607403850868611,2,98329811,F,II,ZAP70,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0647362338916634
cg04567307,0.253082206114521,0.365293598182162,9.04462472149707,2.5081051792731297e-18,3.50792515788701e-17,30.2644116914882,0.13497058326499,0.388052789379511,0.253082206114521,4,48492122,R,II,ZAR1,TSS200,island,TSS200-island,chr4:48492117-48493589,True,,,,,0.2986317033685387
cg15516583,-0.0459099439714584,0.870934603395872,-3.99519297706001,7.3356032317782e-05,0.0002409578812373,-0.0334876771667236,0.912715955283567,0.866806011312108,-0.0459099439714591,13,32886317,R,II,ZAR1L,TSS1500,shore,TSS1500-shore,chr13:32885424-32885662,,,,,,-0.0278251209293407
cg13826873,-0.072748409976955,0.134207289845601,-7.85708036595434,2.04982800690559e-14,1.94834650161171e-13,21.374271782143,0.200413576623189,0.127665166646234,-0.0727484099769552,3,167098267,F,II,ZBBX,TSS200,shore,TSS200-shore,chr3:167097927-167098198,,,,,,-0.077865281998926
cg24323726,0.105031001261154,0.768546374534546,7.84215779768733,2.28152290129864e-14,2.15859045616039e-13,21.2688050770748,0.672960607199754,0.777991608460909,0.105031001261154,3,111314186,R,II,ZBED2,TSS200,opensea,TSS200-opensea,,,,,,,0.1114586510082279
cg02184643,-0.0123015847080697,0.054214008287369,-4.53919577523053,6.92825071523146e-06,2.6517611585228e-05,2.21481863751217,0.0654093353778065,0.0531077506697368,-0.0123015847080697,11,10879647,R,II,ZBED5,TSS200,island,TSS200-island,chr11:10879102-10880453,True,,high-CpG:10836090-10836248,,,-0.0087748537524091
cg16600432,-0.0219694562216927,0.188020926895034,-2.63841893375952,0.0085631399743583,0.01880418913397,-4.44463146229363,0.208014712593193,0.186045256371501,-0.0219694562216927,14,64970085,F,I,ZBTB1,TSS1500,island,TSS1500-island,chr14:64969967-64972180,,,,,,-0.0319796084603927
cg15708373,-0.0039681084528486,0.0258600636273461,-3.02787481243039,0.002577196458303,0.0063734466198358,-3.35655963498263,0.0294713277948667,0.025503219342018,-0.0039681084528486,8,81397789,R,II,ZBTB10,TSS1500,shore,TSS1500-shore,chr8:81398429-81399618,,,,,,-0.004895451914739
cg02395779,-0.196780540996535,0.632301213228441,-9.17307746699945,8.955443883613099e-19,1.3123058334572e-17,31.2825856714841,0.811385662408741,0.614605121412206,-0.196780540996535,3,101396658,F,II,ZBTB11,TSS1500,shore,TSS1500-shore,chr3:101394976-101396096,,,,,,-0.225465475138998
cg24508713,0.106564684903976,0.524358546082798,6.9978530548101,7.519462922009779e-12,5.5837897212401595e-11,15.5689186630938,0.427377016296086,0.533941701200062,0.106564684903976,6,31870783,R,I,ZBTB12,TSS1500,shore,TSS1500-shore,chr6:31868781-31870311,,,,,,0.125269700228524
cg25744613,0.190970771519458,0.374103945468694,5.47321816204259,6.6999098838915e-08,3.30462889603058e-07,6.68896166800665,0.200306804481561,0.391277576001019,0.190970771519458,11,113929810,F,II,ZBTB16,TSS1500,island,TSS1500-island,chr11:113929633-113932190,True,,,,,0.2436908538504815
cg00978570,-0.168418387366663,0.625511599720883,-7.66544865310099,8.012181497653631e-14,7.188873429666299e-13,20.0321518747315,0.778784448655292,0.610366061288629,-0.168418387366664,1,16303299,R,II,ZBTB17,TSS1500,shore,TSS1500-shore,chr1:16301902-16302672,,,,,,-0.1649662056411157
cg12995410,-0.0154430958208923,0.0370389482420755,-5.71594959246888,1.78238866287192e-08,9.36029603299593e-08,7.97493157957054,0.0510932764531754,0.0356501806322831,-0.0154430958208924,6,151712734,F,II,ZBTB2,TSS200,island,TSS200-island,chr6:151711094-151712829,,,high-CpG:151754337-151754584,,,-0.0146114093483933
cg19981243,0.0892754806666195,0.822026655263933,6.42288704389656,2.8762516876159e-10,1.8262312300881701e-09,11.9993452570964,0.740779545160858,0.830055025827478,0.0892754806666198,3,114478256,R,II,ZBTB20,TSS200,opensea,TSS200-opensea,,,,,,,0.0545135048183247
cg26887212,-0.158047247082195,0.313037136910779,-9.64383386723549,1.88340478699137e-20,3.2997079955762503e-19,35.1032224230895,0.456871502061122,0.298824254978927,-0.158047247082195,6,33286244,F,II,ZBTB22,TSS1500,shore,TSS1500-shore,chr6:33285367-33285617,,,,,,-0.1626720111878503
cg13510114,-0.0040353708997837,0.0300914689599036,-3.62452271753181,0.0003161077443491,0.000932672297483,-1.41021525545867,0.03376394679316,0.0297285758933763,-0.0040353708997837,14,64971263,F,I,ZBTB25,TSS1500,island,TSS1500-island,chr14:64969967-64972180,True,,high-CpG:64040979-64041525,,,-0.0048662037588219
cg13436156,-0.0072219540945532,0.0451958624255957,-3.85590226397112,0.0001288064197153,0.0004065372926022,-0.565734363663028,0.0517683602166819,0.0445464061221287,-0.0072219540945531,9,125693884,R,I,ZBTB26,TSS200,island,TSS200-island,chr9:125693676-125694113,,,,,rs41277142,-0.0080229232774542
cg26888861,-0.0107088480274702,0.0519465646362345,-4.46008557045308,9.92043733240482e-06,3.71410471875141e-05,1.87123554576083,0.0616923867619537,0.0509835387344836,-0.0107088480274701,11,62521812,R,II,ZBTB3,TSS200,island,TSS200-island,chr11:62521370-62521962,,,,,,-0.0118028475279121
cg12497692,-0.220172029398624,0.662710962751211,-9.62737740000528,2.1605350995343902e-20,3.75984877010054e-19,34.9673430256613,0.863083349218304,0.64291131981968,-0.220172029398624,19,36203089,R,II,ZBTB32,TSS1500,shelf,TSS1500-shelf,chr19:36207084-36209691,,,,,,-0.254637938278862
cg04208292,-0.0055574466240956,0.032214355060905,-4.1633389419874,3.63520111918239e-05,0.0001252822313156,0.632736584880065,0.037272031305136,0.0317145846810403,-0.0055574466240957,9,129622372,F,II,ZBTB34,TSS1500,shore,TSS1500-shore,chr9:129622611-129623574,,,,,,-0.0047750229774639
cg17495555,0.0422712514010964,0.824619282416727,3.68870189053611,0.0002475849527387,0.000743986909477,-1.1809577508539,0.786149402544506,0.828420653945603,0.0422712514010968,3,141042988,R,II,ZBTB38,TSS200,opensea,TSS200-opensea,,,,,,,0.0471809943443136
cg01943641,-0.0896974150403389,0.594338474462878,-4.94540549878387,1.0083565219998e-06,4.31878098476652e-06,4.0668170696939,0.675969575201027,0.586272160160689,-0.0896974150403382,12,57400910,F,II,ZBTB39,TSS1500,shore,TSS1500-shore,chr12:57399868-57400226,,,,rs56178718,,-0.0978691153011588
cg03403113,-0.0028101463619576,0.018896970733875,-2.66784093859669,0.0078570456053626,0.0174125053280637,-4.36751396327977,0.0214544060920595,0.0186442597301018,-0.0028101463619577,17,7388450,F,I,ZBTB4,TSS1500,shore,TSS1500-shore,chr17:7387280-7388326,,,,rs6503025,,-0.0041971825608499
cg09266979,0.0120467873359513,0.944189237880461,2.83168632101624,0.0047983172482459,0.0111769899593599,-3.92283859780054,0.933225794729397,0.945272582065348,0.0120467873359512,1,22777744,F,II,ZBTB40,TSS1500,shore,TSS1500-shore,chr1:22778236-22778817,,,,,,0.0162637244196297
cg16055514,0.0659084695578455,0.134560929723747,3.95053968890426,8.80270382191836e-05,0.0002854624375112,-0.206058092555028,0.0745794808095928,0.140487950367438,0.0659084695578454,1,197169700,F,II,ZBTB41,TSS200,shore,TSS200-shore,chr1:197170005-197170719,,,,,,0.0355756655881048
cg23266968,0.223927161833379,0.583331074701452,11.9580377291403,1.74873013761096e-29,9.88848671907305e-28,55.7301148655016,0.379541247565321,0.603468409398699,0.223927161833378,14,105265793,F,II,ZBTB42,TSS1500,shore,TSS1500-shore,chr14:105266444-105267838,,,,,,0.2531517807228278
cg21251230,-0.137391829795737,0.650711380589177,-8.6789647171774,4.44053214577192e-17,5.46971739414317e-16,27.424960566578,0.775747830007599,0.638356000211863,-0.137391829795736,9,129566665,F,II,ZBTB43,TSS1500,shore,TSS1500-shore,chr9:129567144-129567803,,,,,,-0.1460800122049484
cg14482569,0.173571221527926,0.769462262517501,10.8305402576864,6.26880626961601e-25,1.8563887457973e-23,45.3202942135464,0.611499963788849,0.785071185316775,0.173571221527926,11,130185651,F,I,ZBTB44,TSS1500,shore,TSS1500-shore,chr11:130183948-130184668,,,,,,0.1908094554990209
cg17364234,-0.0050697652638179,0.0302702275522489,-3.56403715848842,0.0003966477903929,0.0011494444768508,-1.62276476618158,0.0348840786736371,0.0298143134098192,-0.0050697652638179,19,59031070,F,I,ZBTB45,TSS200,island,TSS200-island,chr19:59030657-59031426,,,high-CpG:63722739-63723022,,,-0.0058903398905409
cg02630914,-0.0626867574457322,0.692449063677586,-3.57771557119651,0.0003769085110286,0.0010966007733058,-1.57499687374261,0.749498522791868,0.686811765346136,-0.0626867574457325,20,62436995,R,II,ZBTB46,TSS200,shelf,TSS200-shelf,chr20:62439107-62439833,,,,,,-0.0575291534291523
cg06399164,0.16264690817545,0.348055828152222,9.58360354971553,3.11027608512542e-20,5.32154545481448e-19,34.6067135494379,0.200035440496148,0.362682348671597,0.162646908175449,3,42695035,R,II,ZBTB47,TSS200,shore,TSS200-shore,chr3:42695528-42696575,,,,,,0.156818499094197
cg14186992,0.0700529671074859,0.522269008543806,4.8317844878502,1.7532960725401e-06,7.27937523694376e-06,3.53408174622647,0.458515768694188,0.528568735801674,0.0700529671074853,1,6639570,R,II,ZBTB48,TSS1500,island,TSS1500-island,chr1:6639427-6640361,,,,,,0.066756139038236
cg13538320,0.0073795094400104,0.962204569451716,2.29150062828928,0.0223081086509493,0.0440602596391691,-5.29084912808433,0.955488684961348,0.962868194401357,0.0073795094400096,9,125676847,F,II,ZBTB6,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0119187519502465
cg08079694,0.122284581861987,0.172464759170576,7.04788370489655,5.4115051905126894e-12,4.0766441262276495e-11,15.8917180440697,0.0611769922242356,0.183461574086222,0.122284581861987,19,4068106,R,II,ZBTB7A,TSS1500,shore,TSS1500-shore,chr19:4064086-4067980,,,,,,0.1161255007504138
cg04868262,0.0026667626383076,0.0277573199672399,2.44162410185501,0.0149325441656945,0.0308698635995994,-4.9389656836989,0.0253303741129527,0.0279971367512604,0.0026667626383076,1,154973702,F,II,ZBTB7B,TSS1500,island,TSS1500-island,chr1:154973250-154974358,,,,,,0.0023672964729436
cg02731366,0.0164010420189711,0.860428767653177,2.23624093184326,0.0257325122771222,0.0499669652487058,-5.41486152276161,0.845502639484834,0.861903681503804,0.0164010420189706,18,45568503,F,II,ZBTB7C,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0232423911546744
cg06846752,0.317308050719589,0.62491963139791,12.9710665950369,8.55181808175965e-34,9.82362357694165e-32,65.5941607788192,0.336146477325766,0.653454528045355,0.317308050719589,1,32929715,F,II,ZBTB8B,TSS1500,shore,TSS1500-shore,chr1:32930500-32931061,,,,,,0.3605946731270747
cg03058556,0.0058313985461446,0.0474898905245211,2.57339072396347,0.0103291661893897,0.0222333829181148,-4.61211573868627,0.0421828983224541,0.0480142968685988,0.0058313985461446,6,33421509,F,II,ZBTB9,TSS1500,shore,TSS1500-shore,chr6:33422046-33422530,,,,rs77173018,,0.0056865559478115
cg14555682,-0.0122734101678827,0.0846676611203795,-3.48967076500289,0.0005220191743895,0.0014806404256854,-1.87940700214049,0.0958373473523015,0.0835639371844189,-0.0122734101678826,12,56511647,F,II,ZC3H10,TSS1500,shore,TSS1500-shore,chr12:56511861-56512409,,,,,,-0.0150751838433029
cg02337583,0.0107925660341478,0.960616169860975,4.8810901448269,1.38097005240086e-06,5.81023349918882e-06,3.76386619487407,0.950794158326301,0.961586724360448,0.0107925660341478,1,203763498,F,II,ZC3H11A,TSS1500,shore,TSS1500-shore,chr1:203764568-203765293,,,,,,0.0117301222752699
cg24635860,-0.0911225805128036,0.374621611542484,-4.97901375057378,8.54371568319352e-07,3.69166903107507e-06,4.22656953011642,0.457549715390467,0.366427134877664,-0.0911225805128038,1,37939423,R,II,ZC3H12A,TSS1500,shore,TSS1500-shore,chr1:37939723-37940650,,,,,,-0.092474195077321
cg05839709,-0.0555814196903366,0.688322993100551,-2.80790990454376,0.0051618358959577,0.0119361763910651,-3.98896600972126,0.738906083682044,0.683324663991708,-0.0555814196903365,11,109962727,R,II,ZC3H12C,TSS1500,shore,TSS1500-shore,chr11:109963240-109964677,,,,,,-0.040033988861775
cg18082788,0.0455842027444914,0.786421542827857,3.76028378176573,0.0001877274605073,0.0005759442297135,-0.920739637474671,0.744936638891324,0.790520841635815,0.0455842027444908,6,149806339,R,I,ZC3H12D,TSS200,opensea,TSS200-opensea,,,,,,,0.0350483009804939
cg23553659,-0.0108600601145534,0.0319502536363787,-5.54246570594717,4.6147097523832e-08,2.31615887185021e-07,7.05074370821489,0.0418336896399112,0.0309736295253577,-0.0108600601145535,13,46627004,F,II,ZC3H13,TSS200,island,TSS200-island,chr13:46626454-46627019,,,,,rs34267171,-0.009105306807589
cg20862309,-0.128010917891813,0.210882801948026,-9.37655441820217,1.71562057683984e-19,2.71426485180215e-18,32.9169812566584,0.327381946648129,0.199371028756316,-0.128010917891813,14,89029074,R,II,ZC3H14,TSS200,shore,TSS200-shore,chr14:89029178-89029938,,,,,,-0.1302221064951792
cg17941743,-0.0138731789394955,0.0607814019256165,-5.29210506614628,1.74367410579486e-07,8.20394098188517e-07,5.76209524238494,0.0734069928309847,0.0595338138914892,-0.0138731789394955,2,187350824,R,I,ZC3H15,TSS200,island,TSS200-island,chr2:187350497-187351609,,,high-CpG:187058969-187059149,,,-0.0158503587408468
cg05943563,-0.008129546268832,0.0555354171026069,-3.32519425304133,0.0009419170209141,0.0025451521102444,-2.42860137649808,0.0629338890666879,0.0548043427978558,-0.008129546268832,16,88636557,R,II,ZC3H18,TSS1500,island,TSS1500-island,chr16:88636176-88637333,,,,,,-0.0073987889038034
cg03870862,-0.144987948239988,0.52291401101385,-6.59575476192053,9.875758177799259e-11,6.56577528943373e-10,13.0451645866625,0.654863474699882,0.509875526459894,-0.144987948239988,8,144624225,F,II,ZC3H3,TSS1500,shore,TSS1500-shore,chr8:144623134-144623917,,,,,,-0.1435354124650921
cg09137630,-0.123801873520141,0.290521999283198,-5.05250084498557,5.92718268558812e-07,2.61212668334038e-06,4.57932416039656,0.403190610796132,0.279388737275991,-0.123801873520141,19,47618017,F,II,ZC3H4,TSS1500,shore,TSS1500-shore,chr19:47615253-47617101,,,,,rs7247643,-0.1085966212469517
cg16236394,-0.009639105077362,0.0439143843565657,-5.46220486830573,7.10663817676409e-08,3.49616562525602e-07,6.63179904998007,0.0526866634377621,0.0430475583604,-0.009639105077362,2,113033084,R,I,ZC3H6,TSS200,island,TSS200-island,chr2:113032793-113033496,,,,,,-0.009750698973238
cg10042540,-0.0029225962018114,0.0351172195198019,-2.67013233041151,0.0078043140551464,0.0173092049917838,-4.36147304734876,0.0377769923221698,0.0348543961203584,-0.0029225962018114,22,41697561,F,I,ZC3H7B,TSS200,island,TSS200-island,chr22:41697388-41698601,,,high-CpG:40027398-40027585,,,-0.0017539469837848
cg01107185,0.24114451103848,0.614845719349589,11.4794191366952,1.61935389624388e-27,6.851203694741649e-26,51.2333716958879,0.395386865778598,0.636531376817078,0.241144511038481,7,138795041,R,II,ZC3HAV1,TSS1500,shore,TSS1500-shore,chr7:138793113-138794608,,,,,,0.2806929881213056
cg19734163,0.222750853327018,0.286960969182429,7.29120490993034,1.06401639210637e-12,8.58361467582402e-12,17.4888807059517,0.0842416674135957,0.306992520740614,0.222750853327018,7,138720989,R,I,ZC3HAV1L,TSS1500,island,TSS1500-island,chr7:138720044-138721019,,,,,,0.2443467773956608
cg06850924,-0.0039931906776979,0.0219497305783938,-3.54843205317313,0.000420348784807,0.0012129234035783,-1.67704760943209,0.0255838213750038,0.0215906306973058,-0.0039931906776979,7,129691279,R,II,ZC3HC1,TSS200,island,TSS200-island,chr7:129690960-129691326,True,True,,,,-0.0050485456211228
cg22577081,0.0404278562470827,0.0649733716605858,3.83578999965551,0.0001395194255866,0.0004378041813913,-0.64110797578472,0.0281811139968738,0.0686089702439565,0.0404278562470827,5,132362512,F,II,ZCCHC10,TSS1500,shore,TSS1500-shore,chr5:132361823-132362317,,,,,,0.0192727819629121
cg00754357,0.168141959688214,0.773848966969435,11.2271564185812,1.6843788845400002e-26,6.17613799472095e-25,48.9087559602168,0.620827687109298,0.788969646797512,0.168141959688214,1,53019727,R,II,ZCCHC11,TSS1500,shore,TSS1500-shore,chr1:53018258-53019599,,,,,,0.1789432108310962
cg08196561,0.0790014091350392,0.246862899287318,3.9349700052937,9.37664506224637e-05,0.0003027957970147,-0.265798810942801,0.174965933419818,0.253967342554857,0.0790014091350391,16,87525539,R,I,ZCCHC14,TSS200,opensea,TSS200-opensea,,,,,,,0.0788836973782166
cg26223989,-0.0082478984672044,0.0324369672158512,-4.33824123908251,1.70645523917116e-05,6.17641902301699e-05,1.35306622769976,0.0399431481949977,0.0316952497277933,-0.0082478984672044,18,60189751,R,II,ZCCHC2,TSS1500,island,TSS1500-island,chr18:60189509-60192109,,,,,,-0.0098377720255018
cg08495827,-0.0437081518775773,0.198027485424965,-3.04178540712521,0.002462912000071,0.0061158442806093,-3.31501394452551,0.237805048104918,0.194096896227341,-0.0437081518775772,10,81206525,F,I,ZCCHC24,TSS1500,shore,TSS1500-shore,chr10:81204452-81204790,,,,,,-0.0600641995501034
cg10789749,0.0911075872773476,0.505086005135325,6.21873246298054,9.864486685891402e-10,5.92339980792928e-09,10.795138404752,0.422171546210257,0.513279133487604,0.0911075872773471,20,276888,F,II,ZCCHC3,TSS1500,shore,TSS1500-shore,chr20:277831-279155,,,,,,0.0862836378785064
cg04796973,-0.0040573989260882,0.0311712438417032,-3.15078720494707,0.001716056880483,0.0044024547964929,-2.98309794135125,0.0348637687636468,0.0308063698375586,-0.0040573989260882,4,25314218,F,I,ZCCHC4,TSS200,island,TSS200-island,chr4:25314217-25314558,True,,,rs5856894,,-0.0048427483972711
cg19920899,-0.0072180266211554,0.0718011261339727,-2.2675475611212,0.0237403850299486,0.0465426305678749,-5.34496884993594,0.078370049641715,0.0711520230205594,-0.0072180266211555,9,88969839,F,II,ZCCHC6,TSS1500,island,TSS1500-island,chr9:88969007-88969904,,,,,rs72750610,-0.0073239396961807
cg22753607,-0.0040466054083187,0.0179629511023571,-3.54481630539657,0.0004260264643401,0.001227837297979,-1.68959262231772,0.0216456531466185,0.0175990477382997,-0.0040466054083187,9,37120306,F,II,ZCCHC7,TSS200,island,TSS200-island,chr9:37120050-37120985,,,,,,-0.0042295559741577
cg10857250,-0.172976709296,0.71570224142909,-7.53349825568133,2.01739027989465e-13,1.7415151680765698e-12,19.1236019658233,0.873123491256026,0.700146781960025,-0.172976709296001,12,122986080,F,II,ZCCHC8,TSS1500,shore,TSS1500-shore,chr12:122984995-122985644,,,,,,-0.1983635406337481
cg22162281,0.163813557136587,0.389784847423181,6.76528152884263,3.38509400079238e-11,2.35713492988339e-10,14.0937772717776,0.240702725280891,0.404516282417479,0.163813557136588,2,207139197,R,II,ZDBF2,TSS1500,shore,TSS1500-shore,chr2:207139336-207140031,,,,,,0.1891813756493255
cg26973488,0.158242716239322,0.255668861150717,7.46134962416168,3.32482359478472e-13,2.81088397599044e-12,18.6322514792931,0.11165660500486,0.269899321244182,0.158242716239322,16,67450606,R,I,ZDHHC1,TSS1500,shore,TSS1500-shore,chr16:67449936-67450472,,,,,,0.1876160419420642
cg12157377,-0.0667059742863751,0.79444509952355,-3.32963586292015,0.0009273129127348,0.0025085912756203,-2.41410494488894,0.855152335115108,0.788446360828732,-0.0667059742863758,5,851797,R,II,ZDHHC11,TSS1500,shelf,TSS1500-shelf,chr5:848389-848770,,,,,,-0.0903463232862931
cg23003832,-0.0615993637050928,0.119345270116906,-7.92007621466374,1.3020768279777301e-14,1.26197396194703e-13,21.821265183616,0.175405122697441,0.113805758992348,-0.0615993637050928,9,131486918,F,II,ZDHHC12,TSS1500,shore,TSS1500-shore,chr9:131486215-131486754,,,,,,-0.0715497531216862
cg13669465,-0.0212418288449195,0.0528310283859053,-5.95186935076712,4.700737167518511e-09,2.62957358309983e-08,9.27222386963234,0.0721626208239075,0.0509207919789881,-0.0212418288449194,10,99205343,F,II,ZDHHC16,TSS1500,shore,TSS1500-shore,chr10:99205476-99206274,,,,,,-0.0169956182830637
cg09192801,0.0156355413207584,0.915472380313009,2.76183615476111,0.0059380935519616,0.0135450258885187,-4.11556405132607,0.901242912852031,0.91687845417279,0.0156355413207585,12,77156412,R,II,ZDHHC17,TSS1500,shore,TSS1500-shore,chr12:77157518-77158405,,,,,,0.0101357553582946
cg08535184,0.0756462253261214,0.743585691096689,6.13037019249668,1.6646464614583302e-09,9.75464676063753e-09,10.2844159678095,0.674742183875434,0.750388409201556,0.0756462253261222,1,27152066,R,II,ZDHHC18,TSS1500,shore,TSS1500-shore,chr1:27153033-27153243,,,low-CpG:27024653-27024654,,,0.0880198470479496
cg07111415,0.0766411763217938,0.740460613370251,6.27997935279322,6.83896848669653e-10,4.17562668712294e-09,11.1528654902783,0.670711629163727,0.747352805485521,0.0766411763217935,3,195938436,F,II,ZDHHC19,TSS200,shelf,TSS200-shelf,chr3:195934212-195934446,,,,rs76023479,,0.0828765224216397
cg02847037,-0.0105216944144672,0.0366047403729944,-4.69625472842166,3.3436100521071e-06,1.33693583561273e-05,2.9135269120598,0.0461802392465922,0.0356585448321251,-0.0105216944144671,13,22033729,F,II,ZDHHC20,TSS1500,island,TSS1500-island,chr13:22032862-22033730,,,,rs9578384,,-0.0134027335916921
cg04217218,0.10482045312905,0.672794051807785,6.19976826158636,1.1042618313733801e-09,6.5945269901552606e-09,10.684991391967,0.577399898420557,0.682220351549605,0.104820453129049,9,14693888,R,II,ZDHHC21,TSS1500,shore,TSS1500-shore,chr9:14693030-14693576,,,,,,0.1137762596854503
cg10271880,0.164413501907552,0.665596532347761,8.83291120091507,1.3382955863631301e-17,1.73737358455344e-16,28.6096527624186,0.515968417302399,0.680381919209951,0.164413501907552,14,77608587,R,II,ZDHHC22,TSS1500,shore,TSS1500-shore,chr14:77605885-77608304,,,,,,0.1693885565425459
cg14318237,-0.0032130145489375,0.0194926362234152,-2.7928116530448,0.0054054462868909,0.0124439680104261,-4.03067620272232,0.0224167106150741,0.0192036960661367,-0.0032130145489374,3,113666425,R,I,ZDHHC23,TSS1500,island,TSS1500-island,chr3:113666359-113667390,,,,,,-0.0046453564574628
cg12441052,-0.0178898582844472,0.0537269374673752,-6.14446568642378,1.5319746537850102e-09,9.01032650595944e-09,10.3654589190499,0.0700079955463865,0.0521181372619393,-0.0178898582844472,11,66313700,F,I,ZDHHC24,TSS200,island,TSS200-island,chr11:66313169-66313822,,,,,,-0.0135514316498766
cg05161795,-0.109438318396828,0.571506572793062,-5.78305579548835,1.22557932212473e-08,6.55048615340809e-08,8.33921371084872,0.671103315794493,0.561664997397664,-0.109438318396829,3,45018949,R,II,ZDHHC3,TSS1500,shore,TSS1500-shore,chr3:45017329-45018136,,,,,,-0.1244715204614842
